Mileage,Cylinder,Liter,Cruise,Sound,Leather,Price
-1.1291572816,0.5270823796,0.5089597764,0.5731635965,0.6869787128,0.6172267549,0.247123433
-0.6672426498,0.5270823796,0.5089597764,0.5731635965,0.6869787128,0.6172267549,0.1601386117
-0.4055398274,0.5270823796,0.5089597764,0.5731635965,-1.4538386712,0.6172267549,0.0559052348
-0.1127254808,0.5270823796,0.5089597764,0.5731635965,-1.4538386712,-1.6181350062,-0.0070898429
-0.0445241392,0.5270823796,0.5089597764,0.5731635965,-1.4538386712,0.6172267549,0.0118231589
0.19058138,0.5270823796,0.5089597764,0.5731635965,-1.4538386712,-1.6181350062,-0.0161884231
0.3372325653,0.5270823796,0.5089597764,0.5731635965,-1.4538386712,-1.6181350062,-0.0947959756
0.5657497616,0.5270823796,0.5089597764,0.5731635965,0.6869787128,0.6172267549,-0.0288324159
0.6604264004,0.5270823796,0.5089597764,0.5731635965,-1.4538386712,-1.6181350062,-0.1807052146
-0.4974103287,0.5270823796,0.6898632513,0.5731635965,0.6869787128,-1.6181350062,0.2129058304
-0.4388474594,0.5270823796,0.6898632513,0.5731635965,0.6869787128,-1.6181350062,0.2229770862
-0.2055720299,0.5270823796,0.6898632513,0.5731635965,0.6869787128,0.6172267549,0.1692351191
0.2769616122,0.5270823796,0.6898632513,0.5731635965,-1.4538386712,0.6172267549,0.0897214914
0.4611906387,0.5270823796,0.6898632513,0.5731635965,-1.4538386712,0.6172267549,0.1296862811
0.5620895823,0.5270823796,0.6898632513,0.5731635965,-1.4538386712,-1.6181350062,0.0461340537
0.6564002031,0.5270823796,0.6898632513,0.5731635965,0.6869787128,0.6172267549,-0.0001908537
0.8475835703,0.5270823796,0.6898632513,0.5731635965,0.6869787128,-1.6181350062,0.0343846998
0.8862594653,0.5270823796,0.6898632513,0.5731635965,-1.4538386712,-1.6181350062,-0.0361287879
1.1977407265,0.5270823796,0.6898632513,0.5731635965,0.6869787128,0.6172267549,-0.0446177583
-2.0545726231,0.5270823796,0.6898632513,0.5731635965,-1.4538386712,0.6172267549,-0.0652580971
-1.1951625156,0.5270823796,0.6898632513,0.5731635965,0.6869787128,0.6172267549,-0.1258376779
-0.1821468821,0.5270823796,0.6898632513,0.5731635965,0.6869787128,-1.6181350062,-0.3235270512
-0.029273392,0.5270823796,0.6898632513,0.5731635965,-1.4538386712,-1.6181350062,-0.3437872988
0.239749789,0.5270823796,0.6898632513,0.5731635965,-1.4538386712,0.6172267549,-0.2342251836
0.4904720733,0.5270823796,0.6898632513,0.5731635965,0.6869787128,-1.6181350062,-0.3029124718
0.6354151749,0.5270823796,0.6898632513,0.5731635965,0.6869787128,-1.6181350062,-0.3634104893
0.6368792467,0.5270823796,0.6898632513,0.5731635965,0.6869787128,-1.6181350062,-0.3611762521
0.6871457095,0.5270823796,0.6898632513,0.5731635965,0.6869787128,-1.6181350062,-0.3995125116
0.9758118529,0.5270823796,0.6898632513,0.5731635965,0.6869787128,0.6172267549,-0.3740469178
-0.3024447762,0.5270823796,0.6898632513,0.5731635965,-1.4538386712,-1.6181350062,0.0571807055
-0.2494941819,0.5270823796,0.6898632513,0.5731635965,0.6869787128,-1.6181350062,0.0620341959
-0.0329335713,0.5270823796,0.6898632513,0.5731635965,0.6869787128,0.6172267549,0.0306502446
0.0372198659,0.5270823796,0.6898632513,0.5731635965,0.6869787128,-1.6181350062,0.023501924
0.0397819914,0.5270823796,0.6898632513,0.5731635965,0.6869787128,-1.6181350062,-0.0395479805
0.4801015652,0.5270823796,0.6898632513,0.5731635965,-1.4538386712,0.6172267549,0.0221453789
0.5479368889,0.5270823796,0.6898632513,0.5731635965,0.6869787128,-1.6181350062,-0.1377881779
0.9769099067,0.5270823796,0.6898632513,0.5731635965,0.6869787128,-1.6181350062,-0.1939629441
1.1413739648,0.5270823796,0.6898632513,0.5731635965,0.6869787128,0.6172267549,-0.2176212629
1.4021007393,0.5270823796,0.6898632513,0.5731635965,0.6869787128,0.6172267549,-0.1721221246
-2.1380247119,0.5270823796,0.6898632513,0.5731635965,0.6869787128,-1.6181350062,0.4296310196
-1.1978466471,0.5270823796,0.6898632513,0.5731635965,0.6869787128,-1.6181350062,0.3799232387
-0.1124814688,0.5270823796,0.6898632513,0.5731635965,-1.4538386712,0.6172267549,0.2101764409
0.0333156746,0.5270823796,0.6898632513,0.5731635965,-1.4538386712,-1.6181350062,0.1333256796
0.0757737549,0.5270823796,0.6898632513,0.5731635965,0.6869787128,-1.6181350062,0.2174982846
0.2995327181,0.5270823796,0.6898632513,0.5731635965,0.6869787128,0.6172267549,0.1104780287
0.415438397,0.5270823796,0.6898632513,0.5731635965,0.6869787128,-1.6181350062,0.0541208088
0.4838837505,0.5270823796,0.6898632513,0.5731635965,-1.4538386712,0.6172267549,0.1754626172
0.690195859,0.5270823796,0.6898632513,0.5731635965,0.6869787128,0.6172267549,0.0359004818
0.6993463073,0.5270823796,0.6898632513,0.5731635965,0.6869787128,0.6172267549,0.0494371701
-1.8467964429,0.5270823796,0.6898632513,0.5731635965,0.6869787128,-1.6181350062,0.5551979762
-1.2245659563,0.5270823796,0.6898632513,0.5731635965,0.6869787128,-1.6181350062,0.4772141454
-0.9491984644,0.5270823796,0.6898632513,0.5731635965,0.6869787128,-1.6181350062,0.5502025157
-0.8274364986,0.5270823796,0.6898632513,0.5731635965,0.6869787128,-1.6181350062,0.5016696371
-0.3046408838,0.5270823796,0.6898632513,0.5731635965,-1.4538386712,0.6172267549,0.4903591179
-0.286950017,0.5270823796,0.6898632513,0.5731635965,0.6869787128,-1.6181350062,0.4213585445
0.5118231195,0.5270823796,0.6898632513,0.5731635965,-1.4538386712,0.6172267549,0.202822766
0.6777512492,0.5270823796,0.6898632513,0.5731635965,-1.4538386712,0.6172267549,0.2087583998
0.7365581305,0.5270823796,0.6898632513,0.5731635965,-1.4538386712,-1.6181350062,0.1837558991
2.1102234343,0.5270823796,0.6898632513,0.5731635965,0.6869787128,0.6172267549,0.0195853157
-2.1509573455,1.9684913361,2.4084462627,0.5731635965,0.6869787128,0.6172267549,3.0158166286
-1.6040045471,1.9684913361,2.4084462627,0.5731635965,-1.4538386712,0.6172267549,2.8230076625
-0.5476767916,1.9684913361,2.4084462627,0.5731635965,0.6869787128,0.6172267549,2.5700463138
0.1841150631,1.9684913361,2.4084462627,0.5731635965,-1.4538386712,0.6172267549,2.3052921219
0.1872872186,1.9684913361,2.4084462627,0.5731635965,0.6869787128,0.6172267549,2.3006685989
0.431787198,1.9684913361,2.4084462627,0.5731635965,-1.4538386712,0.6172267549,2.2811997879
0.4781494696,1.9684913361,2.4084462627,0.5731635965,-1.4538386712,0.6172267549,2.3224924694
0.5148732689,1.9684913361,2.4084462627,0.5731635965,-1.4538386712,0.6172267549,2.1582979311
0.6548141254,1.9684913361,2.4084462627,0.5731635965,0.6869787128,0.6172267549,2.2287543473
1.2505693149,1.9684913361,2.4084462627,0.5731635965,0.6869787128,0.6172267549,1.9500470964
-1.6146190672,0.5270823796,-0.2146541232,0.5731635965,0.6869787128,0.6172267549,1.2215479066
-1.1233009947,0.5270823796,-0.2146541232,0.5731635965,0.6869787128,0.6172267549,0.9725928322
-1.0759626753,0.5270823796,-0.2146541232,0.5731635965,0.6869787128,0.6172267549,1.0205500078
-0.5972112185,0.5270823796,-0.2146541232,0.5731635965,0.6869787128,0.6172267549,0.9548318074
-0.3340443245,0.5270823796,-0.2146541232,0.5731635965,0.6869787128,0.6172267549,0.9411666638
-0.2393676857,0.5270823796,-0.2146541232,0.5731635965,0.6869787128,0.6172267549,0.9559075336
-0.1687262246,0.5270823796,-0.2146541232,0.5731635965,0.6869787128,0.6172267549,0.9155023927
0.1472692579,0.5270823796,-0.2146541232,0.5731635965,-1.4538386712,0.6172267549,0.7561000887
0.1493433595,0.5270823796,-0.2146541232,0.5731635965,0.6869787128,0.6172267549,0.8024464406
0.9335977846,0.5270823796,-0.2146541232,0.5731635965,0.6869787128,0.6172267549,0.6774996954
-0.6999402518,1.9684913361,1.4134771508,0.5731635965,-1.4538386712,0.6172267549,1.8673426867
-0.6208803782,1.9684913361,1.4134771508,0.5731635965,-1.4538386712,0.6172267549,1.921383548
-0.4625166191,1.9684913361,1.4134771508,0.5731635965,-1.4538386712,0.6172267549,1.8173123828
-0.3286760614,1.9684913361,1.4134771508,0.5731635965,-1.4538386712,0.6172267549,1.7458121169
-0.1428609573,1.9684913361,1.4134771508,0.5731635965,-1.4538386712,0.6172267549,1.7301980865
0.2603687993,1.9684913361,1.4134771508,0.5731635965,-1.4538386712,0.6172267549,1.4906294156
0.5591614388,1.9684913361,1.4134771508,0.5731635965,0.6869787128,0.6172267549,1.469262035
0.6504219102,1.9684913361,1.4134771508,0.5731635965,-1.4538386712,0.6172267549,1.4158541563
0.6718949623,1.9684913361,1.4134771508,0.5731635965,0.6869787128,0.6172267549,1.4983692807
0.6818994525,1.9684913361,1.4134771508,0.5731635965,-1.4538386712,0.6172267549,1.349794426
-1.7487036368,1.9684913361,1.4134771508,0.5731635965,-1.4538386712,0.6172267549,2.1727369833
-1.4283159391,1.9684913361,1.4134771508,0.5731635965,-1.4538386712,0.6172267549,2.026828798
-0.8590360468,1.9684913361,1.4134771508,0.5731635965,0.6869787128,0.6172267549,1.9740554079
-0.6563841178,1.9684913361,1.4134771508,0.5731635965,-1.4538386712,0.6172267549,2.0309754631
0.2148605695,1.9684913361,1.4134771508,0.5731635965,-1.4538386712,0.6172267549,1.6355438091
0.2902602638,1.9684913361,1.4134771508,0.5731635965,-1.4538386712,0.6172267549,1.6056916512
0.6492018504,1.9684913361,1.4134771508,0.5731635965,-1.4538386712,0.6172267549,1.5164364326
0.7830424081,1.9684913361,1.4134771508,0.5731635965,0.6869787128,0.6172267549,1.5075605839
1.9816291337,1.9684913361,1.4134771508,0.5731635965,-1.4538386712,0.6172267549,1.1746252375
2.6837735358,1.9684913361,1.4134771508,0.5731635965,0.6869787128,0.6172267549,1.1324440747
-1.6330419699,1.9684913361,1.4134771508,0.5731635965,-1.4538386712,0.6172267549,1.4540049385
-1.1318414131,1.9684913361,1.4134771508,0.5731635965,0.6869787128,0.6172267549,1.4475214291
-0.9585929247,1.9684913361,1.4134771508,0.5731635965,0.6869787128,0.6172267549,1.3946790389
-0.7787561135,1.9684913361,1.4134771508,0.5731635965,0.6869787128,0.6172267549,1.3983633221
-0.2835338497,1.9684913361,1.4134771508,0.5731635965,-1.4538386712,0.6172267549,1.1288080507
-0.1428609573,1.9684913361,1.4134771508,0.5731635965,-1.4538386712,0.6172267549,1.2015236765
0.1315304867,1.9684913361,1.4134771508,0.5731635965,-1.4538386712,0.6172267549,1.1296409513
0.4016517215,1.9684913361,1.4134771508,0.5731635965,0.6869787128,0.6172267549,0.9903101161
0.7796262407,1.9684913361,1.4134771508,0.5731635965,-1.4538386712,0.6172267549,0.9953179465
0.9409181433,1.9684913361,1.4134771508,0.5731635965,0.6869787128,0.6172267549,0.9829217951
-2.0723854958,0.5270823796,0.5089597764,0.5731635965,-1.4538386712,0.6172267549,2.1647646485
-1.5074978187,0.5270823796,0.5089597764,0.5731635965,0.6869787128,0.6172267549,1.9852054492
-0.7148249811,0.5270823796,0.5089597764,0.5731635965,0.6869787128,0.6172267549,1.7655533855
-0.3755263569,0.5270823796,0.5089597764,0.5731635965,-1.4538386712,0.6172267549,1.7151817139
-0.089300333,0.5270823796,0.5089597764,0.5731635965,-1.4538386712,0.6172267549,1.603438404
0.2374316754,0.5270823796,0.5089597764,0.5731635965,-1.4538386712,0.6172267549,1.5040162487
0.2696412536,0.5270823796,0.5089597764,0.5731635965,0.6869787128,0.6172267549,1.5468606726
0.393355315,0.5270823796,0.5089597764,0.5731635965,0.6869787128,0.6172267549,1.4721873897
0.7276516941,0.5270823796,0.5089597764,0.5731635965,0.6869787128,0.6172267549,1.3790022516
1.8903686623,0.5270823796,0.5089597764,0.5731635965,0.6869787128,0.6172267549,1.0819782561
-2.3234737981,1.9684913361,1.4134771508,0.5731635965,-1.4538386712,0.6172267549,2.7281322566
-2.1004468707,1.9684913361,1.4134771508,0.5731635965,0.6869787128,0.6172267549,2.7337622192
-0.7323938419,1.9684913361,1.4134771508,0.5731635965,0.6869787128,0.6172267549,2.3995105082
-0.5768362202,1.9684913361,1.4134771508,0.5731635965,-1.4538386712,0.6172267549,2.3129056728
-0.1526214355,1.9684913361,1.4134771508,0.5731635965,-1.4538386712,0.6172267549,2.1279843108
0.0906584842,1.9684913361,1.4134771508,0.5731635965,-1.4538386712,0.6172267549,2.0565242379
0.4915701271,1.9684913361,1.4134771508,0.5731635965,0.6869787128,0.6172267549,2.0408281743
0.7180132219,1.9684913361,1.4134771508,0.5731635965,0.6869787128,0.6172267549,1.9939941239
1.3995386138,1.9684913361,1.4134771508,0.5731635965,0.6869787128,0.6172267549,1.7061819327
1.4341883114,1.9684913361,1.4134771508,0.5731635965,-1.4538386712,0.6172267549,1.7935773696
-2.3484850235,1.9684913361,1.4134771508,0.5731635965,0.6869787128,0.6172267549,4.9987919845
-1.6363361313,1.9684913361,1.4134771508,0.5731635965,0.6869787128,0.6172267549,4.7773137722
-1.456743332,1.9684913361,1.4134771508,0.5731635965,0.6869787128,0.6172267549,4.8347293498
-0.9529806497,1.9684913361,1.4134771508,0.5731635965,0.6869787128,0.6172267549,4.5555724683
-0.5163212553,1.9684913361,1.4134771508,0.5731635965,0.6869787128,0.6172267549,4.4450168712
-0.199105713,1.9684913361,1.4134771508,0.5731635965,0.6869787128,0.6172267549,4.3065864852
0.410070134,1.9684913361,1.4134771508,0.5731635965,0.6869787128,0.6172267549,3.9681324665
1.1502804012,1.9684913361,1.4134771508,0.5731635965,0.6869787128,0.6172267549,3.6228460242
1.4607856146,1.9684913361,1.4134771508,0.5731635965,-1.4538386712,0.6172267549,3.4695452302
2.7889426887,1.9684913361,1.4134771508,0.5731635965,0.6869787128,0.6172267549,3.1015991061
-1.1982126651,-0.9143265769,-1.3000749725,-1.7425325422,-1.4538386712,0.6172267549,-0.9304089724
-0.9432201715,-0.9143265769,-1.3000749725,-1.7425325422,-1.4538386712,0.6172267549,-0.9286251933
-0.0162187524,-0.9143265769,-1.3000749725,-1.7425325422,-1.4538386712,0.6172267549,-0.9986108245
0.0327056447,-0.9143265769,-1.3000749725,-1.7425325422,0.6869787128,-1.6181350062,-1.0446260825
0.0612550435,-0.9143265769,-1.3000749725,0.5731635965,-1.4538386712,-1.6181350062,-1.0365643987
0.2919683475,-0.9143265769,-1.3000749725,-1.7425325422,-1.4538386712,-1.6181350062,-1.108474124
0.3235678957,-0.9143265769,-1.3000749725,-1.7425325422,0.6869787128,0.6172267549,-1.0324987451
0.5778283534,-0.9143265769,-1.3000749725,0.5731635965,-1.4538386712,0.6172267549,-1.041799522
0.9850843072,-0.9143265769,-1.3000749725,-1.7425325422,-1.4538386712,-1.6181350062,-1.0689174076
1.2015229118,-0.9143265769,-1.3000749725,-1.7425325422,-1.4538386712,0.6172267549,-1.1547926735
-1.9768548152,-0.9143265769,-1.3000749725,-1.7425325422,0.6869787128,-1.6181350062,-0.8795308387
-1.9142657486,-0.9143265769,-1.3000749725,-1.7425325422,0.6869787128,-1.6181350062,-0.9133724834
-1.0585158205,-0.9143265769,-1.3000749725,-1.7425325422,0.6869787128,0.6172267549,-1.0141917012
-0.9578608888,-0.9143265769,-1.3000749725,0.5731635965,0.6869787128,0.6172267549,-0.9037256147
-0.7842463825,-0.9143265769,-1.3000749725,0.5731635965,0.6869787128,-1.6181350062,-0.99018939
-0.5586573296,-0.9143265769,-1.3000749725,0.5731635965,-1.4538386712,-1.6181350062,-0.9755362549
0.0137947182,-0.9143265769,-1.3000749725,-1.7425325422,-1.4538386712,-1.6181350062,-1.0246106163
0.5040147369,-0.9143265769,-1.3000749725,0.5731635965,0.6869787128,-1.6181350062,-1.1328637778
1.3562264916,-0.9143265769,-1.3000749725,-1.7425325422,0.6869787128,-1.6181350062,-1.0978482722
2.1366987315,-0.9143265769,-1.3000749725,-1.7425325422,0.6869787128,0.6172267549,-1.1521759426
0.0395379795,-0.9143265769,-1.3000749725,-1.7425325422,0.6869787128,0.6172267549,-1.0432136971
0.0431981588,-0.9143265769,-1.3000749725,0.5731635965,0.6869787128,0.6172267549,-1.0116579334
0.1938755414,-0.9143265769,-1.3000749725,-1.7425325422,0.6869787128,0.6172267549,-1.0067858622
0.1946075772,-0.9143265769,-1.3000749725,0.5731635965,0.6869787128,0.6172267549,-1.0212879682
0.4010416916,-0.9143265769,-1.3000749725,-1.7425325422,0.6869787128,0.6172267549,-1.0542593406
0.4012857036,-0.9143265769,-1.3000749725,-1.7425325422,0.6869787128,0.6172267549,-1.0281579706
0.6435895755,-0.9143265769,-1.3000749725,-1.7425325422,0.6869787128,0.6172267549,-1.0064143154
0.6886097813,-0.9143265769,-1.3000749725,-1.7425325422,0.6869787128,0.6172267549,-1.0392752761
0.7215513953,-0.9143265769,-1.3000749725,0.5731635965,0.6869787128,0.6172267549,-1.0449596577
1.2473971595,-0.9143265769,-1.3000749725,0.5731635965,0.6869787128,0.6172267549,-1.0347276113
-1.5316550023,-0.9143265769,-1.3000749725,-1.7425325422,-1.4538386712,-1.6181350062,-0.9534474502
-1.1735674575,-0.9143265769,-1.3000749725,-1.7425325422,-1.4538386712,0.6172267549,-0.9038412407
-0.6350330716,-0.9143265769,-1.3000749725,-1.7425325422,0.6869787128,-1.6181350062,-1.0157198073
-0.0997928471,-0.9143265769,-1.3000749725,-1.7425325422,0.6869787128,0.6172267549,-0.9841444223
0.1440971024,-0.9143265769,-1.3000749725,0.5731635965,0.6869787128,0.6172267549,-1.0660769452
0.3108792741,-0.9143265769,-1.3000749725,-1.7425325422,0.6869787128,-1.6181350062,-1.0291731788
0.6384653244,-0.9143265769,-1.3000749725,-1.7425325422,0.6869787128,-1.6181350062,-1.0696200972
0.7365581305,-0.9143265769,-1.3000749725,-1.7425325422,-1.4538386712,-1.6181350062,-1.0593106496
0.9692235301,-0.9143265769,-1.3000749725,0.5731635965,-1.4538386712,-1.6181350062,-1.0542593406
1.804354448,-0.9143265769,-1.3000749725,-1.7425325422,0.6869787128,-1.6181350062,-1.1557173194
-2.3871609185,-0.9143265769,-1.3000749725,0.5731635965,-1.4538386712,0.6172267549,-1.0652460343
-1.8442343174,-0.9143265769,-1.3000749725,0.5731635965,0.6869787128,-1.6181350062,-1.029381314
-1.6022964635,-0.9143265769,-1.3000749725,-1.7425325422,0.6869787128,0.6172267549,-1.0567751965
-0.6871296242,-0.9143265769,-1.3000749725,0.5731635965,-1.4538386712,-1.6181350062,-1.1368026983
-0.6479657053,-0.9143265769,-1.3000749725,-1.7425325422,0.6869787128,-1.6181350062,-1.1117110327
-0.4039537497,-0.9143265769,-1.3000749725,0.5731635965,0.6869787128,0.6172267549,-1.1183946414
0.1225020444,-0.9143265769,-1.3000749725,0.5731635965,0.6869787128,-1.6181350062,-1.175754977
0.2851360127,-0.9143265769,-1.3000749725,-1.7425325422,-1.4538386712,0.6172267549,-1.1974984422
0.3848148966,-0.9143265769,-1.3000749725,-1.7425325422,0.6869787128,0.6172267549,-1.1688698177
1.2395887769,-0.9143265769,-1.3000749725,0.5731635965,-1.4538386712,0.6172267549,-1.2263525148
-1.5544701202,-0.9143265769,-1.3000749725,0.5731635965,-1.4538386712,-1.6181350062,-1.0492870619
-0.6580922014,-0.9143265769,-1.3000749725,-1.7425325422,-1.4538386712,0.6172267549,-1.1156590549
-0.0791738369,-0.9143265769,-1.3000749725,-1.7425325422,-1.4538386712,-1.6181350062,-1.1825248045
-0.0681932989,-0.9143265769,-1.3000749725,0.5731635965,0.6869787128,-1.6181350062,-1.1916570429
-0.0325675534,-0.9143265769,-1.3000749725,-1.7425325422,0.6869787128,0.6172267549,-1.1813322002
0.6112579913,-0.9143265769,-1.3000749725,0.5731635965,-1.4538386712,-1.6181350062,-1.199909053
0.656888227,-0.9143265769,-1.3000749725,-1.7425325422,-1.4538386712,-1.6181350062,-1.2852202383
0.7758440554,-0.9143265769,-1.3000749725,-1.7425325422,-1.4538386712,0.6172267549,-1.2444532823
1.596090244,-0.9143265769,-1.3000749725,0.5731635965,0.6869787128,-1.6181350062,-1.2617483237
1.8870745009,-0.9143265769,-1.3000749725,-1.7425325422,-1.4538386712,-1.6181350062,-1.2720619554
-1.5201864404,-0.9143265769,-0.7573645479,0.5731635965,0.6869787128,0.6172267549,-0.843225464
-0.759479169,-0.9143265769,-0.7573645479,-1.7425325422,0.6869787128,0.6172267549,-0.8397970043
-0.0849081178,-0.9143265769,-0.7573645479,-1.7425325422,0.6869787128,0.6172267549,-0.9405525049
-0.0146326747,-0.9143265769,-0.7573645479,-1.7425325422,0.6869787128,0.6172267549,-0.8976983643
0.3139294235,-0.9143265769,-0.7573645479,-1.7425325422,0.6869787128,0.6172267549,-0.9917495298
0.399089596,-0.9143265769,-0.7573645479,-1.7425325422,0.6869787128,0.6172267549,-0.9729169454
0.4489900409,-0.9143265769,-0.7573645479,0.5731635965,0.6869787128,0.6172267549,-0.924168627
0.9189570673,-0.9143265769,-0.7573645479,0.5731635965,0.6869787128,0.6172267549,-1.0258117002
1.4157654088,-0.9143265769,-0.7573645479,0.5731635965,0.6869787128,0.6172267549,-1.0677117423
1.7831254079,-0.9143265769,-0.7573645479,0.5731635965,0.6869787128,0.6172267549,-1.0312268345
-2.2780875744,-0.9143265769,-0.7573645479,0.5731635965,0.6869787128,0.6172267549,-0.6837426698
-1.1739334755,-0.9143265769,-0.7573645479,0.5731635965,0.6869787128,0.6172267549,-0.7750692821
-0.2551064568,-0.9143265769,-0.7573645479,-1.7425325422,0.6869787128,0.6172267549,-0.7988920534
-0.0591648565,-0.9143265769,-0.7573645479,-1.7425325422,0.6869787128,0.6172267549,-0.912052242
-0.0268332724,-0.9143265769,-0.7573645479,0.5731635965,0.6869787128,0.6172267549,-0.9173820156
0.3341824158,-0.9143265769,-0.7573645479,0.5731635965,0.6869787128,0.6172267549,-0.8813857838
0.3585836114,-0.9143265769,-0.7573645479,-1.7425325422,0.6869787128,0.6172267549,-0.902163621
0.5778283534,-0.9143265769,-0.7573645479,0.5731635965,0.6869787128,0.6172267549,-0.9128560337
0.7300918137,-0.9143265769,-0.7573645479,-1.7425325422,0.6869787128,0.6172267549,-0.8895682728
1.2768006001,-0.9143265769,-0.7573645479,0.5731635965,0.6869787128,0.6172267549,-0.9214356448
-2.1189917793,-0.9143265769,-0.7573645479,-1.7425325422,0.6869787128,0.6172267549,-0.6523274858
-1.0382628282,-0.9143265769,-0.7573645479,0.5731635965,0.6869787128,0.6172267549,-0.7228282962
-1.0180098359,-0.9143265769,-0.7573645479,0.5731635965,0.6869787128,0.6172267549,-0.6742678487
-0.6346670537,-0.9143265769,-0.7573645479,-1.7425325422,0.6869787128,0.6172267549,-0.8270675963
-0.1124814688,-0.9143265769,-0.7573645479,0.5731635965,0.6869787128,0.6172267549,-0.7963840072
0.6363912228,-0.9143265769,-0.7573645479,0.5731635965,0.6869787128,0.6172267549,-0.8871395462
0.6389533483,-0.9143265769,-0.7573645479,0.5731635965,0.6869787128,0.6172267549,-0.9064111664
0.7357040887,-0.9143265769,-0.7573645479,-1.7425325422,0.6869787128,0.6172267549,-0.8206723212
2.0769158024,-0.9143265769,-0.7573645479,-1.7425325422,0.6869787128,0.6172267549,-1.0382175229
2.4540362797,-0.9143265769,-0.7573645479,0.5731635965,0.6869787128,0.6172267549,-1.0130838669
-1.8520427,-0.9143265769,-0.7573645479,0.5731635965,0.6869787128,0.6172267549,-0.6362472117
-1.7865254899,-0.9143265769,-0.7573645479,-1.7425325422,0.6869787128,0.6172267549,-0.7026119481
-1.6602493029,-0.9143265769,-0.7573645479,-1.7425325422,0.6869787128,0.6172267549,-0.6778877061
-0.6833474388,-0.9143265769,-0.7573645479,0.5731635965,0.6869787128,0.6172267549,-0.797011452
-0.227045082,-0.9143265769,-0.7573645479,0.5731635965,0.6869787128,0.6172267549,-0.7753560846
-0.0142666567,-0.9143265769,-0.7573645479,0.5731635965,0.6869787128,0.6172267549,-0.8938583789
0.0080604372,-0.9143265769,-0.7573645479,0.5731635965,0.6869787128,0.6172267549,-0.8297640827
0.1037131238,-0.9143265769,-0.7573645479,0.5731635965,0.6869787128,0.6172267549,-0.7839325817
0.1896053321,-0.9143265769,-0.7573645479,0.5731635965,0.6869787128,0.6172267549,-0.870957415
1.0463313081,-0.9143265769,-0.7573645479,-1.7425325422,0.6869787128,0.6172267549,-0.9219200507
-1.3914701339,-0.9143265769,-0.7573645479,-1.7425325422,0.6869787128,0.6172267549,-0.7203787973
-1.36853301,-0.9143265769,-0.7573645479,-1.7425325422,0.6869787128,0.6172267549,-0.715866117
-0.3506371374,-0.9143265769,-0.7573645479,-1.7425325422,0.6869787128,0.6172267549,-0.7169956122
-0.2186266695,-0.9143265769,-0.7573645479,0.5731635965,0.6869787128,0.6172267549,-0.766854345
-0.1584777224,-0.9143265769,-0.7573645479,0.5731635965,0.6869787128,0.6172267549,-0.7150350414
-0.1300503296,-0.9143265769,-0.7573645479,0.5731635965,0.6869787128,0.6172267549,-0.7744317303
0.025751304,-0.9143265769,-0.7573645479,-1.7425325422,0.6869787128,0.6172267549,-0.8127900516
0.0829721076,-0.9143265769,-0.7573645479,0.5731635965,0.6869787128,0.6172267549,-0.7281102635
0.2259631135,-0.9143265769,-0.7573645479,-1.7425325422,0.6869787128,0.6172267549,-0.8496034471
0.9428702389,-0.9143265769,-0.7573645479,0.5731635965,0.6869787128,0.6172267549,-0.8596063437
